stn_id,stn_name,datetimes,temp,conducted,tds,salinity,deo,depth,ph,nh4,turbid
T4,สะพานพระนั่งเกล้า,2023-09-24 02:00:00,31.1,305.0,200.0,0.14,2.51,,7.1,2.82,34.43
T3,วัดบ้านแป้ง,2023-09-24 03:00:00,30.86,227.0,148.0,0.11,4.2,,7.23,3.09,87.49
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 03:00:00,30.32,483.0,316.0,0.23,,,,,
S6,คลองลัดโพธิ์,2023-09-24 03:00:00,30.72,358.0,230.0,0.17,,0.66,,,
T1,การท่าเรือ,2023-09-24 03:00:00,30.38,532.0,348.0,0.26,,,,,
S3,วัดไผ่ล้อม,2023-09-24 03:00:00,31.17,270.0,173.1,0.13,3.12,1.28,7.17,3.15,92.72
S1,สำแล,2023-09-24 03:00:00,31.16,271.0,173.7,0.13,2.97,2.13,6.97,3.72,95.67
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 03:00:00,30.75,342.0,220.0,0.16,,0.9,,,
T4,สะพานพระนั่งเกล้า,2023-09-24 03:00:00,31.1,315.0,205.0,0.15,2.51,,7.08,2.83,40.43
S4,วัดมะขาม,2023-09-24 03:00:00,31.08,268.0,171.8,0.12,2.54,1.91,6.99,3.05,81.64
S5,วัดโพธิ์แตงเหนือ,2023-09-24 03:00:00,31.06,265.0,169.6,0.12,3.2,1.51,7.0,2.73,91.54
T3,วัดบ้านแป้ง,2023-09-24 04:00:00,30.83,228.0,149.0,0.11,4.22,,7.23,3.18,91.21
T4,สะพานพระนั่งเกล้า,2023-09-24 04:00:00,31.08,313.0,206.0,0.15,2.51,,7.09,2.81,44.38
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 04:00:00,30.31,1294.0,848.0,0.64,,,,,
S6,คลองลัดโพธิ์,2023-09-24 04:00:00,30.69,370.0,240.0,0.18,,0.43,,,
S5,วัดโพธิ์แตงเหนือ,2023-09-24 04:00:00,31.02,265.0,170.0,0.12,3.19,1.42,7.0,2.74,88.51
T1,การท่าเรือ,2023-09-24 04:00:00,30.39,524.0,342.0,0.25,,,,,
S4,วัดมะขาม,2023-09-24 04:00:00,31.08,267.0,171.4,0.12,2.63,1.8,7.0,3.05,83.19
S3,วัดไผ่ล้อม,2023-09-24 04:00:00,31.13,271.0,174.0,0.13,3.1,1.28,6.98,3.32,87.0
S1,สำแล,2023-09-24 04:00:00,31.16,271.0,173.8,0.13,2.98,2.02,6.97,3.58,94.65
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 04:00:00,30.74,343.0,220.0,0.16,,0.7,,,
T1,การท่าเรือ,2023-09-24 05:00:00,30.33,524.0,342.0,0.25,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-09-24 05:00:00,31.0,265.0,170.2,0.12,3.19,1.32,7.0,2.64,90.39
S6,คลองลัดโพธิ์,2023-09-24 05:00:00,30.67,371.0,240.0,0.18,,0.25,,,
S1,สำแล,2023-09-24 05:00:00,31.12,275.0,176.1,0.13,2.93,1.9,6.97,3.7,85.65
S3,วัดไผ่ล้อม,2023-09-24 05:00:00,31.07,275.0,176.5,0.13,3.07,1.23,7.07,3.22,88.84
T3,วัดบ้านแป้ง,2023-09-24 05:00:00,30.78,229.0,149.0,0.11,4.16,,7.22,3.18,89.91
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 05:00:00,30.75,339.0,220.0,0.16,,0.52,,,
T4,สะพานพระนั่งเกล้า,2023-09-24 05:00:00,31.05,327.0,214.0,0.15,2.39,,7.11,3.04,40.35
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 06:00:00,30.67,350.0,230.0,0.17,,0.42,,,
T3,วัดบ้านแป้ง,2023-09-24 06:00:00,30.74,230.0,150.0,0.11,4.15,,7.21,3.17,97.43
S5,วัดโพธิ์แตงเหนือ,2023-09-24 06:00:00,30.98,266.0,170.3,0.12,3.14,1.24,6.99,2.72,89.36
S3,วัดไผ่ล้อม,2023-09-24 06:00:00,31.05,275.0,176.5,0.13,3.06,1.15,7.08,3.33,86.79
S6,คลองลัดโพธิ์,2023-09-24 06:00:00,30.67,370.0,240.0,0.18,,0.16,,,
T1,การท่าเรือ,2023-09-24 06:00:00,30.5,523.0,342.0,0.25,,,,,
T4,สะพานพระนั่งเกล้า,2023-09-24 06:00:00,31.04,313.0,206.0,0.15,2.43,,7.09,2.9,48.68
S1,สำแล,2023-09-24 06:00:00,30.92,346.0,221.9,0.16,2.46,1.77,6.89,6.64,74.21
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 06:00:00,29.73,1175.0,767.0,0.58,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-09-24 07:00:00,30.99,266.0,170.5,0.12,3.13,1.18,6.99,2.8,87.29
S4,วัดมะขาม,2023-09-24 07:00:00,31.11,267.0,171.2,0.12,2.71,1.53,7.01,3.21,82.77
S1,สำแล,2023-09-24 07:00:00,30.84,360.0,230.4,0.17,2.15,1.71,6.85,6.92,69.57
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 07:00:00,30.67,346.0,230.0,0.16,,0.39,,,
T3,วัดบ้านแป้ง,2023-09-24 07:00:00,30.72,229.0,150.0,0.11,4.17,,7.21,3.48,101.74
T1,การท่าเรือ,2023-09-24 07:00:00,30.25,533.0,348.0,0.26,,,,,
T4,สะพานพระนั่งเกล้า,2023-09-24 07:00:00,31.04,310.0,202.0,0.15,2.51,,7.07,3.18,61.33
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 07:00:00,30.28,588.0,384.0,0.28,,,,,
S6,คลองลัดโพธิ์,2023-09-24 07:00:00,30.65,370.0,240.0,0.18,,0.25,,,
S3,วัดไผ่ล้อม,2023-09-24 07:00:00,31.03,274.0,175.7,0.13,3.09,1.08,7.09,3.34,87.43
T4,สะพานพระนั่งเกล้า,2023-09-24 08:00:00,31.08,304.0,197.0,0.14,2.54,,7.09,2.89,58.85
S4,วัดมะขาม,2023-09-24 08:00:00,31.11,270.0,172.9,0.13,2.87,1.47,7.0,3.44,75.04
S6,คลองลัดโพธิ์,2023-09-24 08:00:00,30.66,369.0,240.0,0.17,,0.47,,,
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 08:00:00,30.7,350.0,230.0,0.17,,0.48,,,
S5,วัดโพธิ์แตงเหนือ,2023-09-24 08:00:00,31.0,266.0,170.6,0.12,3.13,1.11,6.99,2.74,90.85
S3,วัดไผ่ล้อม,2023-09-24 08:00:00,31.01,278.0,178.2,0.13,3.03,1.01,7.05,3.53,91.8
T3,วัดบ้านแป้ง,2023-09-24 08:00:00,30.75,227.0,149.0,0.11,4.17,,7.21,3.51,103.65
S1,สำแล,2023-09-24 08:00:00,30.85,353.0,226.4,0.16,2.2,1.63,6.85,6.72,67.86
T1,การท่าเรือ,2023-09-24 08:00:00,30.39,528.0,345.0,0.25,,,,,
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 08:00:00,30.65,469.0,306.0,0.22,,,,,
S3,วัดไผ่ล้อม,2023-09-24 09:00:00,31.12,278.0,178.0,0.13,3.11,0.95,7.14,3.5,100.1
T3,วัดบ้านแป้ง,2023-09-24 09:00:00,30.83,229.0,150.0,0.11,4.18,,7.21,3.62,108.78
S5,วัดโพธิ์แตงเหนือ,2023-09-24 09:00:00,31.07,266.0,170.7,0.12,3.18,1.05,7.0,2.93,89.61
T4,สะพานพระนั่งเกล้า,2023-09-24 09:00:00,31.13,301.0,197.0,0.14,2.57,,7.05,2.84,58.28
T1,การท่าเรือ,2023-09-24 09:00:00,30.33,530.0,346.0,0.25,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 09:00:00,30.75,345.0,220.0,0.16,,0.7,,,
S6,คลองลัดโพธิ์,2023-09-24 09:00:00,30.68,366.0,240.0,0.17,,0.86,,,
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 09:00:00,30.74,482.0,315.0,0.23,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 10:00:00,30.81,339.0,220.0,0.16,,0.97,,,
T3,วัดบ้านแป้ง,2023-09-24 10:00:00,30.92,234.0,153.0,0.11,4.12,,7.2,3.59,111.13
T4,สะพานพระนั่งเกล้า,2023-09-24 10:00:00,31.24,298.0,195.0,0.14,2.59,,7.06,2.7,56.85
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 10:00:00,30.71,464.0,303.0,0.22,,,,,
S6,คลองลัดโพธิ์,2023-09-24 10:00:00,30.73,359.0,230.0,0.17,,1.22,,,
S5,วัดโพธิ์แตงเหนือ,2023-09-24 10:00:00,31.21,266.0,170.3,0.12,3.19,0.99,7.0,2.73,94.63
T1,การท่าเรือ,2023-09-24 10:00:00,30.33,547.0,357.0,0.26,,,,,
S1,สำแล,2023-09-24 10:00:00,31.01,329.0,210.5,0.15,2.64,1.57,6.89,6.27,73.79
S3,วัดไผ่ล้อม,2023-09-24 10:00:00,31.13,274.0,175.8,0.13,3.11,0.92,7.07,3.46,91.52
S1,สำแล,2023-09-24 11:00:00,31.17,280.0,179.6,0.13,2.99,1.59,6.95,4.06,89.91
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 11:00:00,30.78,414.0,270.0,0.2,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 11:00:00,30.84,339.0,220.0,0.16,,1.32,,,
S4,วัดมะขาม,2023-09-24 11:00:00,31.16,281.0,180.2,0.13,2.56,1.48,6.99,4.08,73.52
T4,สะพานพระนั่งเกล้า,2023-09-24 11:00:00,31.23,297.0,194.0,0.14,2.52,,7.07,2.75,49.63
S6,คลองลัดโพธิ์,2023-09-24 11:00:00,30.76,350.0,230.0,0.17,,1.59,,,
S5,วัดโพธิ์แตงเหนือ,2023-09-24 11:00:00,31.21,264.0,169.4,0.12,3.2,0.97,7.0,2.9,96.5
S3,วัดไผ่ล้อม,2023-09-24 11:00:00,31.21,274.0,175.5,0.13,3.11,0.93,7.06,3.51,80.46
T1,การท่าเรือ,2023-09-24 11:00:00,30.23,562.0,367.0,0.27,,,,,
T3,วัดบ้านแป้ง,2023-09-24 11:00:00,31.13,236.0,154.0,0.11,4.05,,7.2,3.41,111.07
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 12:00:00,30.83,339.0,220.0,0.16,,1.67,,,
S3,วัดไผ่ล้อม,2023-09-24 12:00:00,31.35,278.0,178.0,0.13,2.97,0.98,7.06,3.52,86.2
S1,สำแล,2023-09-24 12:00:00,31.25,275.0,176.3,0.13,3.07,1.68,6.96,4.15,86.86
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 12:00:00,30.77,427.0,279.0,0.2,,,,,
T4,สะพานพระนั่งเกล้า,2023-09-24 12:00:00,31.23,296.0,193.0,0.14,2.53,,7.09,2.75,51.9
S6,คลองลัดโพธิ์,2023-09-24 12:00:00,30.73,347.0,230.0,0.16,,1.89,,,
T1,การท่าเรือ,2023-09-24 12:00:00,30.01,579.0,378.0,0.28,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-09-24 12:00:00,31.23,262.0,168.2,0.12,3.17,0.99,7.0,2.89,97.82
T3,วัดบ้านแป้ง,2023-09-24 12:00:00,31.16,241.0,158.0,0.11,3.98,,7.19,3.6,110.57
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 13:00:00,30.87,439.0,287.0,0.21,,,,,
T4,สะพานพระนั่งเกล้า,2023-09-24 13:00:00,31.19,294.0,192.0,0.14,2.45,,7.07,3.01,51.13
S6,คลองลัดโพธิ์,2023-09-24 13:00:00,30.78,347.0,230.0,0.16,,2.1,,,
T1,การท่าเรือ,2023-09-24 13:00:00,29.96,604.0,394.0,0.29,,,,,
T3,วัดบ้านแป้ง,2023-09-24 13:00:00,31.25,247.0,161.0,0.12,4.05,,7.2,3.85,107.17
S1,สำแล,2023-09-24 13:00:00,31.24,279.0,178.9,0.13,3.04,1.9,6.95,4.05,86.88
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 13:00:00,30.85,339.0,220.0,0.16,,1.85,,,
S5,วัดโพธิ์แตงเหนือ,2023-09-24 13:00:00,31.15,262.0,167.7,0.12,3.11,1.1,7.0,2.93,86.29
S1,สำแล,2023-09-24 14:00:00,31.15,281.0,180.3,0.13,3.02,2.07,6.95,4.0,87.43
T4,สะพานพระนั่งเกล้า,2023-09-24 14:00:00,31.18,297.0,194.0,0.14,2.29,,7.08,2.76,51.57
S6,คลองลัดโพธิ์,2023-09-24 14:00:00,30.79,349.0,230.0,0.17,,2.2,,,
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 14:00:00,30.88,339.0,220.0,0.16,,1.99,,,
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 14:00:00,30.92,457.0,299.0,0.22,,,,,
T1,การท่าเรือ,2023-09-24 14:00:00,29.75,739.0,482.0,0.36,,,,,
S4,วัดมะขาม,2023-09-24 14:00:00,31.12,280.0,179.6,0.13,2.06,1.96,6.93,4.11,64.25
T3,วัดบ้านแป้ง,2023-09-24 14:00:00,31.2,240.0,157.0,0.11,4.12,,7.21,3.67,105.77
S3,วัดไผ่ล้อม,2023-09-24 14:00:00,31.18,274.0,175.9,0.13,3.26,1.29,6.98,3.84,89.05
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 15:00:00,31.36,508.0,332.0,0.24,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 15:00:00,30.93,338.0,220.0,0.16,,2.01,,,
T1,การท่าเรือ,2023-09-24 15:00:00,29.82,738.0,482.0,0.36,,,,,
S6,คลองลัดโพธิ์,2023-09-24 15:00:00,30.81,351.0,230.0,0.17,,2.24,,,
T4,สะพานพระนั่งเกล้า,2023-09-24 15:00:00,31.18,296.0,193.0,0.14,2.25,,7.06,2.94,50.68
S1,สำแล,2023-09-24 15:00:00,31.18,281.0,180.4,0.13,2.98,2.25,6.95,4.05,85.66
S3,วัดไผ่ล้อม,2023-09-24 15:00:00,31.24,274.0,175.7,0.13,3.33,1.28,7.33,3.78,85.79
T1,การท่าเรือ,2023-09-24 16:00:00,29.93,713.0,466.0,0.35,,,,,
S6,คลองลัดโพธิ์,2023-09-24 16:00:00,30.84,353.0,230.0,0.17,,2.28,,,
T4,สะพานพระนั่งเกล้า,2023-09-24 16:00:00,31.29,294.0,193.0,0.14,2.27,,7.06,3.09,49.77
T3,วัดบ้านแป้ง,2023-09-24 16:00:00,31.17,239.0,157.0,0.11,4.06,,7.21,3.86,106.83
S1,สำแล,2023-09-24 16:00:00,31.21,280.0,179.5,0.13,2.95,2.39,6.95,4.16,78.99
S3,วัดไผ่ล้อม,2023-09-24 16:00:00,31.59,275.0,176.0,0.13,3.33,1.27,7.32,4.23,71.4
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 16:00:00,30.99,339.0,220.0,0.16,,2.11,,,
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 16:00:00,31.07,450.0,294.0,0.21,,,,,
T4,สะพานพระนั่งเกล้า,2023-09-24 17:00:00,31.26,297.0,194.0,0.14,2.13,,7.07,3.44,46.64
T3,วัดบ้านแป้ง,2023-09-24 17:00:00,31.15,235.0,154.0,0.11,4.11,,7.21,3.56,100.83
S5,วัดโพธิ์แตงเหนือ,2023-09-24 17:00:00,31.18,253.0,162.3,0.12,3.44,1.76,7.02,3.17,106.9
S1,สำแล,2023-09-24 17:00:00,31.23,281.0,180.2,0.13,2.97,2.5,6.94,4.1,75.53
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 17:00:00,30.91,339.0,220.0,0.16,,2.11,,,
S3,วัดไผ่ล้อม,2023-09-24 17:00:00,31.33,277.0,177.3,0.13,3.23,1.28,7.24,3.62,87.97
S6,คลองลัดโพธิ์,2023-09-24 17:00:00,30.8,358.0,230.0,0.17,,2.26,,,
T1,การท่าเรือ,2023-09-24 17:00:00,30.31,673.0,440.0,0.33,,,,,
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 17:00:00,31.0,460.0,301.0,0.22,,,,,
T4,สะพานพระนั่งเกล้า,2023-09-24 18:00:00,31.21,297.0,194.0,0.14,2.03,,7.08,2.82,47.34
S6,คลองลัดโพธิ์,2023-09-24 18:00:00,30.85,359.0,230.0,0.17,,2.28,,,
T3,วัดบ้านแป้ง,2023-09-24 18:00:00,31.14,237.0,155.0,0.11,4.07,,7.21,3.43,93.91
S4,วัดมะขาม,2023-09-24 18:00:00,31.27,279.0,179.1,0.13,1.83,2.41,6.92,4.09,73.31
S5,วัดโพธิ์แตงเหนือ,2023-09-24 18:00:00,31.18,253.0,162.0,0.12,3.46,1.84,7.02,3.15,100.1
S1,สำแล,2023-09-24 18:00:00,31.19,281.0,180.1,0.13,2.94,2.57,6.95,4.07,83.35
T1,การท่าเรือ,2023-09-24 18:00:00,30.45,649.0,424.0,0.31,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 18:00:00,30.88,340.0,220.0,0.16,,2.13,,,
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 18:00:00,31.05,578.0,378.0,0.28,,,,,
S3,วัดไผ่ล้อม,2023-09-24 18:00:00,31.25,275.0,176.3,0.13,3.15,1.29,7.24,3.72,85.64
T1,การท่าเรือ,2023-09-24 19:00:00,30.41,633.0,413.0,0.31,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 19:00:00,30.88,340.0,220.0,0.16,,2.14,,,
S4,วัดมะขาม,2023-09-24 19:00:00,31.23,279.0,178.7,0.13,2.35,2.45,6.95,3.83,77.27
T4,สะพานพระนั่งเกล้า,2023-09-24 19:00:00,31.18,297.0,194.0,0.14,2.01,,7.04,2.61,47.74
S3,วัดไผ่ล้อม,2023-09-24 19:00:00,31.22,275.0,176.1,0.13,3.24,1.3,7.2,3.79,83.99
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 19:00:00,31.04,888.0,580.0,0.43,,,,,
S1,สำแล,2023-09-24 19:00:00,31.19,281.0,180.4,0.13,2.81,2.63,6.95,3.86,77.9
T3,วัดบ้านแป้ง,2023-09-24 19:00:00,31.12,239.0,156.0,0.11,3.97,,7.2,3.36,90.9
S6,คลองลัดโพธิ์,2023-09-24 19:00:00,30.82,359.0,230.0,0.17,,2.28,,,
S4,วัดมะขาม,2023-09-24 20:00:00,31.16,279.0,178.8,0.13,2.57,2.44,6.98,3.86,72.77
T1,การท่าเรือ,2023-09-24 20:00:00,30.43,628.0,411.0,0.3,,,,,
S6,คลองลัดโพธิ์,2023-09-24 20:00:00,30.82,357.0,230.0,0.17,,2.18,,,
S5,วัดโพธิ์แตงเหนือ,2023-09-24 20:00:00,31.11,254.0,163.1,0.12,3.31,1.89,7.0,3.06,97.6
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 20:00:00,30.96,916.0,599.0,0.45,,,,,
S1,สำแล,2023-09-24 20:00:00,31.22,281.0,180.2,0.13,2.88,2.62,6.94,4.1,76.01
S3,วัดไผ่ล้อม,2023-09-24 20:00:00,31.13,274.0,175.5,0.13,3.03,1.28,7.26,3.38,83.3
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 20:00:00,30.86,343.0,220.0,0.16,,2.09,,,
T4,สะพานพระนั่งเกล้า,2023-09-24 20:00:00,31.16,297.0,194.0,0.14,2.07,,7.06,2.52,47.13
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 21:00:00,30.88,888.0,580.0,0.43,,,,,
T3,วัดบ้านแป้ง,2023-09-24 21:00:00,31.03,237.0,155.0,0.11,4.06,,7.21,3.5,90.95
T4,สะพานพระนั่งเกล้า,2023-09-24 21:00:00,31.17,297.0,194.0,0.14,2.12,,7.05,2.42,46.18
S4,วัดมะขาม,2023-09-24 21:00:00,31.14,280.0,179.4,0.13,2.56,2.42,6.99,3.6,60.46
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 21:00:00,30.84,347.0,230.0,0.16,,1.95,,,
S6,คลองลัดโพธิ์,2023-09-24 21:00:00,30.83,353.0,230.0,0.17,,1.99,,,
S3,วัดไผ่ล้อม,2023-09-24 21:00:00,31.07,274.0,175.7,0.13,2.99,1.3,7.21,3.26,82.24
T1,การท่าเรือ,2023-09-24 21:00:00,30.46,622.0,407.0,0.3,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-09-24 21:00:00,31.03,254.0,162.5,0.12,3.24,1.88,7.0,2.74,102.7
S1,สำแล,2023-09-24 21:00:00,31.19,274.0,175.8,0.13,2.92,2.6,6.95,4.04,81.54
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 22:00:00,30.85,340.0,220.0,0.16,,1.78,,,
S6,คลองลัดโพธิ์,2023-09-24 22:00:00,30.82,343.0,220.0,0.16,,1.81,,,
S1,สำแล,2023-09-24 22:00:00,31.16,281.0,180.2,0.13,2.89,2.55,6.96,4.15,75.19
T3,วัดบ้านแป้ง,2023-09-24 22:00:00,31.0,236.0,155.0,0.11,4.05,,7.21,3.41,93.12
T4,สะพานพระนั่งเกล้า,2023-09-24 22:00:00,31.15,296.0,193.0,0.14,2.26,,7.06,2.56,50.21
T1,การท่าเรือ,2023-09-24 22:00:00,30.41,617.0,403.0,0.3,,,,,
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 22:00:00,30.86,774.0,505.0,0.38,,,,,
S1,สำแล,2023-09-24 23:00:00,31.14,282.0,180.5,0.13,2.93,2.47,6.95,4.07,79.77
T4,สะพานพระนั่งเกล้า,2023-09-24 23:00:00,31.14,295.0,194.0,0.14,2.35,,7.06,2.59,51.19
T1,การท่าเรือ,2023-09-24 23:00:00,30.49,603.0,394.0,0.29,,,,,
S3,วัดไผ่ล้อม,2023-09-24 23:00:00,31.08,272.0,174.5,0.13,3.01,1.29,7.24,3.25,84.12
T3,วัดบ้านแป้ง,2023-09-24 23:00:00,30.97,236.0,154.0,0.11,4.04,,7.2,3.33,92.5
S7,สะพานพระพุทธยอดฟ้า,2023-09-24 23:00:00,30.78,331.0,220.0,0.16,,1.67,,,
S5,วัดโพธิ์แตงเหนือ,2023-09-24 23:00:00,31.02,254.0,162.8,0.12,3.25,1.79,6.99,2.71,94.93
S6,คลองลัดโพธิ์,2023-09-24 23:00:00,30.84,341.0,220.0,0.16,,1.67,,,
T2,โรงไฟฟ้าพระนครใต้,2023-09-24 23:00:00,30.8,685.0,447.0,0.33,,,,,
S4,วัดมะขาม,2023-09-24 23:00:00,31.11,277.0,177.8,0.13,2.58,2.27,6.99,3.6,66.25
S7,สะพานพระพุทธยอดฟ้า,2023-09-25 00:00:00,30.64,337.0,220.0,0.16,,1.54,,,
S5,วัดโพธิ์แตงเหนือ,2023-09-25 00:00:00,31.0,253.0,162.3,0.12,3.23,1.72,6.99,2.75,92.74
T2,โรงไฟฟ้าพระนครใต้,2023-09-25 00:00:00,30.76,460.0,301.0,0.22,,,,,
S1,สำแล,2023-09-25 00:00:00,31.08,280.0,179.4,0.13,2.93,2.4,6.95,3.91,80.89
S3,วัดไผ่ล้อม,2023-09-25 00:00:00,31.06,272.0,174.2,0.13,3.04,1.27,7.28,3.23,89.59
T1,การท่าเรือ,2023-09-25 00:00:00,30.69,588.0,385.0,0.28,,,,,
S6,คลองลัดโพธิ์,2023-09-25 00:00:00,30.83,343.0,220.0,0.16,,1.5,,,
T4,สะพานพระนั่งเกล้า,2023-09-25 00:00:00,31.13,295.0,193.0,0.14,2.32,,7.07,2.5,49.11
T3,วัดบ้านแป้ง,2023-09-25 00:00:00,30.94,234.0,153.0,0.11,4.05,,7.2,3.42,93.3
S3,วัดไผ่ล้อม,2023-09-25 01:00:00,31.1,270.0,173.2,0.13,3.04,1.27,7.34,3.15,83.05
T1,การท่าเรือ,2023-09-25 01:00:00,30.42,579.0,378.0,0.28,,,,,
S6,คลองลัดโพธิ์,2023-09-25 01:00:00,30.82,346.0,230.0,0.16,,1.28,,,
T4,สะพานพระนั่งเกล้า,2023-09-25 01:00:00,31.14,303.0,198.0,0.14,2.36,,7.06,2.69,47.41
T2,โรงไฟฟ้าพระนครใต้,2023-09-25 01:00:00,30.72,434.0,283.0,0.21,,,,,
T3,วัดบ้านแป้ง,2023-09-25 01:00:00,30.92,228.0,150.0,0.11,4.15,,7.2,3.29,98.58
S7,สะพานพระพุทธยอดฟ้า,2023-09-25 01:00:00,30.65,344.0,220.0,0.16,,1.36,,,
S6,คลองลัดโพธิ์,2023-09-25 02:00:00,30.79,352.0,230.0,0.17,,1.07,,,
S3,วัดไผ่ล้อม,2023-09-25 02:00:00,31.06,270.0,173.2,0.13,3.04,1.27,7.29,3.1,78.45
T2,โรงไฟฟ้าพระนครใต้,2023-09-25 02:00:00,30.53,463.0,302.0,0.22,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-09-25 02:00:00,30.74,329.0,210.0,0.16,,1.19,,,
